Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Date,CPS_Price,CPS_Stock,MW_Price,MW_Stock,Viettel_Price,Viettel_Stock,HoangHa_Price,HoangHa_Stock,DDV_Price,DDV_Stock
iPhone 16 Pro 128GB,Titan Đen,25590000,Yes,2025-12-15,25590000.0,Yes,25590000.0,Yes,24990000.0,Yes,,,0.0,Yes
Apple Watch SE 3 GPS 44mm Viền nhôm Ánh sao Dây cao su Ánh sao - M/L,Size M/L,7190000,Yes,2025-12-15,7190000.0,No,9490000.0,Yes,6990000.0,Yes,,,7190000.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Size S/M,9490000,Yes,2025-12-15,9490000.0,No,9490000.0,Yes,8990000.0,Yes,,,10390000.0,Yes
Apple Watch Series 10 GPS + Cellular 42mm Viền nhôm Dây cao su cỡ S/M,Bạc,13290000,No,2025-12-15,10490000.0,Yes,12490000.0,Yes,8990000.0,Yes,,,9390000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size S/M,13290000,Yes,2025-12-15,10290000.0,Yes,0.0,Yes,9690000.0,No,,,10250000.0,Yes
Apple AirPods Pro 3 2025 USB-C,Trắng,6790000,Yes,2025-12-15,4990000.0,Yes,,,6490000.0,Yes,,,5390000.0,Yes
Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su,Size S/M,8790000,Yes,2025-12-15,7190000.0,No,8790000.0,Yes,6990000.0,Yes,,,7190000.0,Yes
iPad A16 5G 128GB,Hồng,12990000,Yes,2025-12-15,12990000.0,Yes,21290000.0,Yes,8890000.0,Yes,,,15990000.0,Yes
iPad A16 WiFi 128GB,Xanh dương,8690000,Yes,2025-12-15,8790000.0,Yes,16990000.0,Yes,8890000.0,Yes,,,8690000.0,Yes
iPhone 16 Pro 128GB,Titan Trắng,25590000,Yes,2025-12-15,25590000.0,Yes,25590000.0,Yes,24990000.0,Yes,,,0.0,Yes
Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su,Size M/L,8790000,Yes,2025-12-15,7190000.0,No,8790000.0,Yes,6990000.0,Yes,,,10390000.0,Yes
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size M/L,13290000,Yes,2025-12-15,10290000.0,No,12490000.0,Yes,9690000.0,No,,,10390000.0,Yes
Apple Watch SE 3 GPS 44mm Viền nhôm dây cao su,Size S/M,7190000,Yes,2025-12-15,7190000.0,No,5690000.0,Yes,6990000.0,Yes,,,7190000.0,Yes
iPhone 16 Pro Max 256GB,Titan Sa Mạc,31390000,Yes,2025-12-15,30990000.0,Yes,31590000.0,Yes,30990000.0,Yes,,,0.0,Yes
iPhone 16 Pro 128GB,Titan Sa Mạc,25590000,Yes,2025-12-15,25590000.0,Yes,25590000.0,Yes,24990000.0,Yes,,,0.0,Yes
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Size S/M,9490000,Yes,2025-12-15,9490000.0,No,9490000.0,Yes,8990000.0,Yes,,,10390000.0,Yes
Apple Watch SE 3 GPS 44mm Viền nhôm dây cao su,Size M/L,7190000,Yes,2025-12-15,7190000.0,No,5690000.0,Yes,6990000.0,Yes,,,10390000.0,Yes
Apple Watch Series 10 GPS + Cellular 42mm Viền nhôm Dây cao su cỡ S/M,Đen Bóng,13290000,No,2025-12-15,10490000.0,Yes,12790000.0,Yes,8990000.0,Yes,,,9390000.0,Yes
iPad A16 5G 128GB,Vàng,12990000,Yes,2025-12-15,12990000.0,Yes,20590000.0,Yes,8890000.0,Yes,,,15990000.0,Yes
iPad A16 WiFi 128GB,Hồng,8690000,Yes,2025-12-15,8790000.0,Yes,30990000.0,Yes,8890000.0,Yes,,,8490000.0,Yes
iPhone 16 Pro Max 256GB,Titan Đen,31590000,No,2025-12-15,31590000.0,Yes,31590000.0,Yes,30990000.0,Yes,,,0.0,Yes
