Channel,Product Name,Color,2025-12-20-SAT,2025-12-23-TUE,Diff_2025-12-20-SAT_to_2025-12-23-TUE
MW,iPad Pro M4 13 inch 5G 256GB,Bạc,,38990000,
MW,iPad Pro M4 13 inch 5G 256GB,Đen,39990000,39990000,0
MW,iPhone 13 128GB,Trắng,12490000,12390000,-100000
MW,iPhone 13 128GB,Đen,12490000,12390000,-100000
MW,iPhone 14 128GB,Trắng,13990000,13890000,-100000
MW,iPhone 14 128GB,Xanh Dương,13990000,13890000,-100000
MW,iPhone 14 128GB,Đen,13990000,13890000,-100000
MW,iPhone 14 256GB,Trắng,16990000,16990000,0
MW,iPhone 14 256GB,Xanh Dương,16990000,16990000,0
MW,iPhone 14 256GB,Đen,16990000,16990000,0
MW,iPhone 15 128GB,Hồng nhạt,,17290000,
MW,iPhone 15 128GB,Vàng nhạt,17990000,17990000,0
MW,iPhone 15 128GB,Xanh dương nhạt,,17290000,
MW,iPhone 15 128GB,Xanh lá nhạt,,17290000,
MW,iPhone 15 128GB,Đen,,17290000,
MW,iPhone 15 256GB,Hồng nhạt,,20690000,
MW,iPhone 15 256GB,Vàng nhạt,20990000,20990000,0
MW,iPhone 15 256GB,Xanh dương nhạt,,20690000,
MW,iPhone 15 256GB,Xanh lá nhạt,,20690000,
MW,iPhone 15 256GB,Đen,,20690000,
MW,iPhone 16 128GB,Hồng,,21190000,
MW,iPhone 16 128GB,Trắng,,21190000,
MW,iPhone 16 128GB,Xanh Lưu Ly,,21190000,
MW,iPhone 16 128GB,Xanh Mòng Két,,21190000,
MW,iPhone 16 128GB,Đen,,21290000,
MW,iPhone 16 Plus 128GB,Hồng,,24890000,
MW,iPhone 16 Plus 128GB,Trắng,,24890000,
MW,iPhone 16 Plus 128GB,Xanh Lưu Ly,,24890000,
MW,iPhone 16 Plus 128GB,Xanh Mòng Két,,24890000,
MW,iPhone 16 Plus 128GB,Đen,,24890000,
MW,iPhone 16 Plus 256GB,Hồng,,28190000,
MW,iPhone 16 Plus 256GB,Trắng,,28190000,
MW,iPhone 16 Plus 256GB,Xanh Lưu Ly,,28190000,
MW,iPhone 16 Plus 256GB,Xanh Mòng Két,,28190000,
MW,iPhone 16 Plus 256GB,Đen,,28190000,
MW,iPhone 16 Pro 128GB,Titan Sa Mạc,25590000,25590000,0
MW,iPhone 16 Pro 128GB,Titan trắng,,25590000,
MW,iPhone 16 Pro 128GB,Titan tự nhiên,,25590000,
MW,iPhone 16 Pro 128GB,Titan đen,,25590000,
MW,iPhone 16 Pro 1TB,Titan Sa Mạc,,39990000,
MW,iPhone 16 Pro 1TB,Titan trắng,,39990000,
MW,iPhone 16 Pro 1TB,Titan tự nhiên,,39990000,
MW,iPhone 16 Pro 1TB,Titan đen,,39990000,
MW,iPhone 16 Pro Max 512GB,Titan Sa Mạc,,37990000,
MW,iPhone 16 Pro Max 512GB,Titan trắng,,37990000,
MW,iPhone 16 Pro Max 512GB,Titan tự nhiên,,37990000,
MW,iPhone 16 Pro Max 512GB,Titan đen,,37990000,
MW,iPhone 16e 128GB,Trắng,,15190000,
MW,iPhone 16e 128GB,Đen,,15190000,
MW,iPhone 17 256GB,Trắng,,24990000,
MW,iPhone 17 256GB,Tím Oải Hương,24990000,24990000,0
MW,iPhone 17 256GB,Xanh Lam Khói,,24990000,
MW,iPhone 17 256GB,Xanh Lá Xô Thơm,,24990000,
MW,iPhone 17 256GB,Đen,,24990000,
MW,iPhone 17 512GB,Trắng,,31490000,
MW,iPhone 17 512GB,Tím Oải Hương,,31490000,
MW,iPhone 17 512GB,Xanh Lam Khói,,31490000,
MW,iPhone 17 512GB,Xanh Lá Xô Thơm,,31490000,
MW,iPhone 17 512GB,Đen,,31490000,
MW,iPhone 17 Pro 1TB,Bạc,,47990000,
MW,iPhone 17 Pro 1TB,Cam Vũ Trụ,,47890000,
MW,iPhone 17 Pro 1TB,Xanh đậm,,47990000,
MW,iPhone 17 Pro 256GB,Bạc,,34990000,
MW,iPhone 17 Pro 256GB,Cam Vũ Trụ,,34690000,
MW,iPhone 17 Pro 256GB,Xanh đậm,,34990000,
MW,iPhone 17 Pro 512GB,Bạc,,41490000,
MW,iPhone 17 Pro 512GB,Cam Vũ Trụ,,41490000,
MW,iPhone 17 Pro 512GB,Xanh đậm,,40890000,
MW,iPhone 17 Pro Max 256GB,Bạc,37990000,37990000,0
MW,iPhone 17 Pro Max 256GB,Cam Vũ Trụ,,37990000,
MW,iPhone 17 Pro Max 256GB,Xanh đậm,,37990000,
MW,iPhone 17 Pro Max 512GB,Bạc,,44490000,
MW,iPhone 17 Pro Max 512GB,Cam Vũ Trụ,,44490000,
MW,iPhone 17 Pro Max 512GB,Xanh đậm,,44490000,
MW,iPhone Air 1TB,Trắng Mây,,41990000,
MW,iPhone Air 1TB,Vàng Nhạt,,41990000,
MW,iPhone Air 1TB,Xanh da trời,,41990000,
MW,iPhone Air 1TB,Đen Không Gian,,41990000,
MW,iPhone Air 256GB,Trắng Mây,,30890000,
MW,iPhone Air 256GB,Vàng Nhạt,,30890000,
MW,iPhone Air 256GB,Xanh da trời,,30890000,
MW,iPhone Air 256GB,Đen Không Gian,,30890000,
MW,iPhone Air 512GB,Trắng Mây,,36490000,
MW,iPhone Air 512GB,Vàng Nhạt,,36490000,
MW,iPhone Air 512GB,Xanh da trời,,36490000,
MW,iPhone Air 512GB,Đen Không Gian,,36490000,
MW,iPad A16 5G 128GB,Bạc,,12990000,
MW,iPad A16 5G 128GB,Hồng,12990000,12990000,0
MW,iPad A16 5G 128GB,Vàng,12990000,12990000,0
MW,iPad A16 5G 128GB,Xanh Dương,,12990000,
MW,iPad A16 WiFi 128GB,Bạc,,8490000,
MW,iPad A16 WiFi 128GB,Hồng,,8690000,
MW,iPad A16 WiFi 128GB,Vàng,,8490000,
MW,iPad A16 WiFi 128GB,Xanh Dương,,8690000,
MW,iPad A16 WiFi 256GB,Bạc,11590000,11590000,0
MW,iPad A16 WiFi 256GB,Hồng,11590000,11590000,0
MW,iPad A16 WiFi 256GB,Vàng,11590000,11590000,0
MW,iPad A16 WiFi 256GB,Xanh Dương,11590000,11590000,0
MW,iPhone 15 512GB,Hồng nhạt,23990000,23990000,0
MW,iPhone 15 512GB,Vàng nhạt,23990000,23990000,0
MW,iPhone 15 512GB,Xanh dương nhạt,23990000,23990000,0
MW,iPhone 15 512GB,Xanh lá nhạt,23990000,23990000,0
MW,iPhone 15 512GB,Đen,23990000,23990000,0
MW,iPhone 16 Plus 512GB,Hồng,29990000,29990000,0
MW,iPhone 16 Plus 512GB,Trắng,29990000,29990000,0
MW,iPhone 16 Plus 512GB,Xanh Lưu Ly,29990000,29990000,0
MW,iPhone 16 Plus 512GB,Xanh Mòng Két,29990000,29990000,0
MW,iPhone 16 Plus 512GB,Đen,29990000,29990000,0
MW,iPhone 16 Pro Max 256GB,Titan Sa Mạc,,31290000,
MW,iPhone 16 Pro Max 256GB,Titan trắng,,31590000,
MW,iPhone 16 Pro Max 256GB,Titan tự nhiên,,31590000,
MW,iPhone 16 Pro Max 256GB,Titan đen,,31590000,
MW,AirPods 4 (chống ồn),Default/Unknown,,4490000,
MW,AirPods 4 (chống ồn),N/A,4490000,,
MW,AirPods 4 MXP63,Default/Unknown,,3090000,
MW,AirPods 4 MXP63,N/A,3090000,,
MW,AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3,N/A,4990000,,
MW,Apple AirPods Pro 3 Trắng MFHP4,N/A,6790000,,
MW,Apple Watch SE 2 GPS 40mm viền nhôm dây thể thao,N/A,4590000,,
MW,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,Bạc,,0,
MW,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,Trắng Starlight,,0,
MW,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,Xanh đen,,0,
MW,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,Default/Unknown,,5490000,
MW,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,N/A,5490000,,
MW,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,Trắng Starlight,7790000,7790000,0
MW,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,Xanh đen,7590000,7590000,0
MW,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,Trắng Starlight,8290000,8290000,0
MW,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,Xanh đen,8390000,8390000,0
MW,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,Trắng Starlight,5690000,5590000,-100000
MW,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,Xanh đen,5590000,5490000,-100000
MW,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,Default/Unknown,,6990000,
MW,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,N/A,6990000,,
MW,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,Default/Unknown,,11590000,
MW,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,N/A,11590000,,
MW,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,Titan tự nhiên,,18190000,
MW,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,Titan vàng,,17990000,
MW,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,Titan xám,18190000,18190000,0
MW,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,Default/Unknown,,17190000,
MW,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,N/A,17190000,,
MW,Apple Watch Series 10 GPS + Cellular 46mm viền nhôm dây vải,Bạc,12590000,12590000,0
MW,Apple Watch Series 10 GPS + Cellular 46mm viền nhôm dây vải,Vàng Hồng,12590000,12590000,0
MW,Apple Watch Series 10 GPS + Cellular 46mm viền nhôm dây vải,Đen bóng,12590000,,
MW,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,Bạc,,7990000,
MW,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,Đen bóng,8090000,8090000,0
MW,Apple Watch Series 10 GPS 46mm viền nhôm dây vải,Default/Unknown,,9890000,
MW,Apple Watch Series 10 GPS 46mm viền nhôm dây vải,N/A,9890000,,
MW,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,Titan tự nhiên,18190000,18190000,0
MW,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,Titan vàng,18190000,18190000,0
MW,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,Titan xám,18190000,18190000,0
MW,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,N/A,19590000,,
MW,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,Titan tự nhiên,,19590000,
MW,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,Titan vàng,,19590000,
MW,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,Titan xám,,19590000,
MW,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,Default/Unknown,,12190000,
MW,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,N/A,12190000,,
MW,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,Đen bóng,12190000,,
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,N/A,0,,
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,Titan tự nhiên,21190000,,
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,Titan vàng,21190000,,
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,Titan xám,21190000,,
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,Titan tự nhiên,20090000,20090000,0
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,Titan vàng,20090000,20090000,0
MW,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,Titan xám,20090000,20090000,0
MW,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,Bạc,9290000,9190000,-100000
MW,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,Vàng Hồng,9290000,9190000,-100000
MW,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,Xám,9290000,9190000,-100000
MW,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,Đen bóng,9290000,9190000,-100000
MW,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,Vàng Hồng,9990000,9990000,0
MW,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,Xám,9990000,9990000,0
MW,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,Đen bóng,9990000,9990000,0
MW,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean,Default/Unknown,,19690000,
MW,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean,N/A,19690000,,
MW,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Alpine,Default/Unknown,,19690000,
MW,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Alpine,N/A,19690000,,
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Alpine,Titan tự nhiên,23190000,23190000,0
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Alpine,Titan đen,23190000,23190000,0
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Milan,Titan tự nhiên,26290000,26290000,0
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Milan,Titan đen,26290000,26290000,0
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Ocean,Titan tự nhiên,23190000,23190000,0
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Ocean,Titan đen,23190000,23190000,0
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Trail,Default/Unknown,,23190000,
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Trail,Titan tự nhiên,23190000,,
MW,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Trail,Titan đen,23190000,,
MW,Laptop MacBook Air 13 inch M2 16GB/256GB,N/A,19690000,,
MW,Laptop MacBook Air 13 inch M4 16GB/256GB,Xanh đen,25290000,,
MW,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,Vàng,25790000,,
MW,Laptop MacBook Air 13 inch M4 24GB/256GB,Bạc,30390000,,
MW,Laptop MacBook Air 13 inch M4 32GB/256GB,Xanh da trời nhạt,33990000,,
MW,Laptop MacBook Air 15 inch M4 16GB/256GB,Vàng,29990000,,
MW,Laptop MacBook Air 15 inch M4 16GB/256GB,Xanh đen,29990000,,
MW,Laptop MacBook Air 15 inch M4 24GB/1TB,Bạc,44590000,,
MW,Laptop MacBook Air 15 inch M4 24GB/1TB,Vàng,44590000,,
MW,Laptop MacBook Air 15 inch M4 24GB/1TB,Xanh da trời nhạt,44590000,,
MW,Laptop MacBook Air 15 inch M4 24GB/1TB,Xanh đen,44590000,,
MW,Laptop MacBook Air 15 inch M4 24GB/512GB,N/A,39490000,,
MW,Laptop MacBook Air 15 inch M4 24GB/512GB,Vàng,39490000,,
MW,Laptop MacBook Air 15 inch M4 24GB/512GB,Xanh da trời nhạt,39490000,,
MW,Laptop MacBook Air 15 inch M4 24GB/512GB,Xanh đen,39490000,,
MW,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,N/A,49990000,,
MW,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,Đen,49990000,,
MW,Laptop MacBook Pro 14 inch M5 16GB/512GB,Bạc,41990000,,
MW,Laptop MacBook Pro 14 inch M5 16GB/512GB,Đen,41990000,,
MW,Laptop MacBook Pro 16 inch M4 Pro 48GB/1TB,Bạc,79090000,,
MW,Laptop MacBook Pro 16 inch M4 Pro 48GB/1TB,Đen,79090000,,
MW,MacBook Air 13 inch M2 16GB/256GB,Vàng đồng,,19790000,
MW,MacBook Air 13 inch M2 16GB/256GB,Xanh đen,,19690000,
MW,MacBook Air 13 inch M4 16GB/256GB,Bạc,,25290000,
MW,MacBook Air 13 inch M4 16GB/256GB,Vàng,,25290000,
MW,MacBook Air 13 inch M4 16GB/256GB,Xanh da trời nhạt,,25290000,
MW,MacBook Air 13 inch M4 16GB/256GB,Xanh đen,,25290000,
MW,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,Vàng,,25790000,
MW,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,Xanh da trời nhạt,,26090000,
MW,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,Xanh đen,,25490000,
MW,MacBook Air 13 inch M4 24GB/256GB,Bạc,,30390000,
MW,MacBook Air 13 inch M4 24GB/256GB,Vàng,,30390000,
MW,MacBook Air 13 inch M4 24GB/256GB,Xanh da trời nhạt,,30390000,
MW,MacBook Air 13 inch M4 24GB/256GB,Xanh đen,,30390000,
MW,MacBook Air 13 inch M4 32GB/256GB,Bạc,,34490000,
MW,MacBook Air 13 inch M4 32GB/256GB,Vàng,,34490000,
MW,MacBook Air 13 inch M4 32GB/256GB,Xanh da trời nhạt,,33990000,
MW,MacBook Air 13 inch M4 32GB/256GB,Xanh đen,,34490000,
MW,MacBook Air 13 inch M4 32GB/512GB,Bạc,,38990000,
MW,MacBook Air 13 inch M4 32GB/512GB,Vàng,,38990000,
MW,MacBook Air 13 inch M4 32GB/512GB,Xanh da trời nhạt,,38990000,
MW,MacBook Air 13 inch M4 32GB/512GB,Xanh đen,,38990000,
MW,MacBook Air 15 inch M4 16GB/1TB,Bạc,,39690000,
MW,MacBook Air 15 inch M4 16GB/1TB,Vàng,,39690000,
MW,MacBook Air 15 inch M4 16GB/1TB,Xanh da trời nhạt,,39690000,
MW,MacBook Air 15 inch M4 16GB/1TB,Xanh đen,,39690000,
MW,MacBook Air 15 inch M4 16GB/256GB,Bạc,,29990000,
MW,MacBook Air 15 inch M4 16GB/256GB,Vàng,,29990000,
MW,MacBook Air 15 inch M4 16GB/256GB,Xanh da trời nhạt,,29990000,
MW,MacBook Air 15 inch M4 16GB/256GB,Xanh đen,,29990000,
MW,MacBook Air 15 inch M4 16GB/512GB,Bạc,,33990000,
MW,MacBook Air 15 inch M4 16GB/512GB,Vàng,,33990000,
MW,MacBook Air 15 inch M4 16GB/512GB,Xanh da trời nhạt,,33990000,
MW,MacBook Air 15 inch M4 16GB/512GB,Xanh đen,,33990000,
MW,MacBook Air 15 inch M4 24GB/1TB,Bạc,,44590000,
MW,MacBook Air 15 inch M4 24GB/1TB,Vàng,,44590000,
MW,MacBook Air 15 inch M4 24GB/1TB,Xanh da trời nhạt,,44590000,
MW,MacBook Air 15 inch M4 24GB/1TB,Xanh đen,,44590000,
MW,MacBook Air 15 inch M4 24GB/512GB,Bạc,,39490000,
MW,MacBook Air 15 inch M4 24GB/512GB,Vàng,,39490000,
MW,MacBook Air 15 inch M4 24GB/512GB,Xanh da trời nhạt,,39490000,
MW,MacBook Air 15 inch M4 24GB/512GB,Xanh đen,,39490000,
MW,MacBook Pro 14 inch M4 Pro 24GB/512GB,Bạc,,49990000,
MW,MacBook Pro 14 inch M4 Pro 24GB/512GB,Đen,,49990000,
MW,MacBook Pro 14 inch M5 16GB/512GB,Bạc,,41990000,
MW,MacBook Pro 14 inch M5 16GB/512GB,Đen,,41990000,
MW,MacBook Pro 16 inch M4 Pro 48GB/1TB,Bạc,,79090000,
MW,MacBook Pro 16 inch M4 Pro 48GB/1TB,Đen,,79090000,
MW,Tai nghe Bluetooth AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3,Default/Unknown,,4990000,
MW,Tai nghe Bluetooth Apple AirPods Pro 3 Trắng MFHP4,Default/Unknown,,6790000,
MW,iPad Air M3 11 inch 5G 128GB,Trắng Starlight,17590000,17590000,0
MW,iPad Air M3 11 inch 5G 128GB,Tím,17590000,17590000,0
MW,iPad Air M3 11 inch 5G 128GB,Xanh Dương,17590000,17590000,0
MW,iPad Air M3 11 inch 5G 128GB,Đen - Xám,17590000,17590000,0
MW,iPad Air M3 11 inch WiFi 128GB,Trắng Starlight,,12890000,
MW,iPad Air M3 11 inch WiFi 128GB,Tím,,12890000,
MW,iPad Air M3 11 inch WiFi 128GB,Xanh Dương,,12890000,
MW,iPad Air M3 11 inch WiFi 128GB,Đen - Xám,,12890000,
MW,iPad Air M3 11 inch WiFi 256GB,Trắng Starlight,16190000,,
MW,iPad Air M3 11 inch WiFi 256GB,Tím,16190000,,
MW,iPad Air M3 11 inch WiFi 256GB,Xanh Dương,16190000,,
MW,iPad Air M3 11 inch WiFi 256GB,Đen - Xám,16190000,,
MW,iPad Air M3 13 inch 5G 128GB,N/A,23390000,,
MW,iPad Air M3 13 inch 5G 128GB,Trắng Starlight,23390000,23390000,0
MW,iPad Air M3 13 inch 5G 128GB,Tím,23390000,23390000,0
MW,iPad Air M3 13 inch 5G 128GB,Xanh Dương,,23390000,
MW,iPad Air M3 13 inch 5G 128GB,Đen - Xám,23390000,23390000,0
MW,iPad Air M3 13 inch WiFi 128GB,Trắng Starlight,,18690000,
MW,iPad Air M3 13 inch WiFi 128GB,Tím,,18690000,
MW,iPad Air M3 13 inch WiFi 128GB,Xanh Dương,,18690000,
MW,iPad Air M3 13 inch WiFi 128GB,Đen - Xám,,18690000,
MW,iPad Pro M5 11 inch 5G 256GB,Bạc,35590000,35590000,0
MW,iPad Pro M5 11 inch 5G 256GB,Đen,35590000,35590000,0
MW,iPad Pro M5 11 inch WiFi 256GB,Bạc,29990000,29990000,0
MW,iPad Pro M5 11 inch WiFi 256GB,Đen,29990000,29990000,0
MW,iPad Pro M5 11 inch WiFi 512GB,Bạc,35590000,35590000,0
MW,iPad Pro M5 11 inch WiFi 512GB,Đen,35590000,35590000,0
MW,iPad Pro M5 13 inch WiFi 256GB,Bạc,39990000,39990000,0
MW,iPad Pro M5 13 inch WiFi 256GB,Đen,39990000,39990000,0
MW,iPad Pro M5 13 inch WiFi 512GB,Bạc,45590000,45590000,0
MW,iPad Pro M5 13 inch WiFi 512GB,Đen,45590000,45590000,0
MW,iPad mini 7 5G 128GB,Trắng Starlight,15690000,15690000,0
MW,iPad mini 7 5G 128GB,Tím,15690000,15690000,0
MW,iPad mini 7 5G 128GB,Xanh Dương,15690000,15690000,0
MW,iPad mini 7 5G 128GB,Đen - Xám,15690000,15690000,0
MW,iPad mini 7 WiFi 128GB,Trắng Starlight,11790000,11790000,0
MW,iPad mini 7 WiFi 128GB,Tím,11790000,11790000,0
MW,iPad mini 7 WiFi 128GB,Xanh Dương,11790000,11790000,0
MW,iPad mini 7 WiFi 128GB,Đen - Xám,11790000,11790000,0
MW,iPad mini 7 WiFi 256GB,Trắng Starlight,14190000,14190000,0
MW,iPad mini 7 WiFi 256GB,Tím,14190000,14190000,0
MW,iPad mini 7 WiFi 256GB,Xanh Dương,14190000,14190000,0
MW,iPad mini 7 WiFi 256GB,Đen - Xám,14190000,14190000,0
MW,iPad mini 7 WiFi 512GB,Trắng Starlight,19590000,19590000,0
MW,iPad mini 7 WiFi 512GB,Tím,19590000,19590000,0
MW,iPad mini 7 WiFi 512GB,Xanh Dương,19590000,19590000,0
MW,iPad mini 7 WiFi 512GB,Đen - Xám,19590000,19590000,0
MW,iPhone 15 Plus 128GB,Hồng nhạt,19590000,19590000,0
MW,iPhone 15 Plus 128GB,Vàng nhạt,19590000,19590000,0
MW,iPhone 15 Plus 128GB,Xanh dương nhạt,19590000,19590000,0
MW,iPhone 15 Plus 128GB,Xanh lá nhạt,19590000,19590000,0
MW,iPhone 15 Plus 128GB,Đen,19590000,19590000,0
MW,iPhone 15 Plus 256GB,Hồng nhạt,22590000,22590000,0
MW,iPhone 15 Plus 256GB,Vàng nhạt,22590000,22590000,0
MW,iPhone 15 Plus 256GB,Xanh dương nhạt,22590000,22590000,0
MW,iPhone 15 Plus 256GB,Xanh lá nhạt,22590000,22590000,0
MW,iPhone 15 Plus 256GB,Đen,22590000,22590000,0
MW,iPhone 15 Plus 512GB,Hồng nhạt,27990000,27990000,0
MW,iPhone 15 Plus 512GB,Vàng nhạt,27990000,27990000,0
MW,iPhone 15 Plus 512GB,Xanh dương nhạt,27990000,27990000,0
MW,iPhone 15 Plus 512GB,Xanh lá nhạt,27990000,27990000,0
MW,iPhone 15 Plus 512GB,Đen,27990000,27990000,0
MW,iPhone 16e 512GB,Trắng,,22990000,
MW,iPhone 16e 512GB,Đen,,23990000,
Viettel,iPhone 13 128GB,BLUE,12090000,12090000,0
Viettel,iPhone 13 128GB,GREEN,12090000,12090000,0
Viettel,iPhone 13 128GB,MIDNIGHT,12090000,12090000,0
Viettel,iPhone 13 128GB,RED,12090000,12090000,0
Viettel,iPhone 13 128GB,STARLIGHT,12090000,12090000,0
Viettel,iPhone 14 128GB,BLUE,13390000,13390000,0
Viettel,iPhone 14 128GB,MIDNIGHT,13390000,13390000,0
Viettel,iPhone 14 128GB,PURPLE,13390000,13390000,0
Viettel,iPhone 14 128GB,RED,13390000,13390000,0
Viettel,iPhone 14 128GB,STARLIGHT,13390000,13390000,0
Viettel,iPhone 14 128GB,YELLOW,13390000,13390000,0
Viettel,iPhone 14 256GB,BLUE,16190000,16190000,0
Viettel,iPhone 14 256GB,MIDNIGHT,16190000,16190000,0
Viettel,iPhone 14 256GB,STARLIGHT,16190000,16190000,0
Viettel,iPhone 15 128GB,Hồng,16890000,16890000,0
Viettel,iPhone 15 128GB,Vàng,16890000,16890000,0
Viettel,iPhone 15 128GB,Xanh Dương,16890000,16890000,0
Viettel,iPhone 15 128GB,Xanh Lá,16890000,16890000,0
Viettel,iPhone 15 128GB,Đen,16890000,16890000,0
Viettel,iPhone 15 256GB,Hồng,19990000,19990000,0
Viettel,iPhone 15 256GB,Vàng,19990000,19990000,0
Viettel,iPhone 15 256GB,Xanh Dương,19990000,19990000,0
Viettel,iPhone 15 256GB,Xanh Lá,19990000,19990000,0
Viettel,iPhone 15 256GB,Đen,19990000,19990000,0
Viettel,iPhone 16 128GB,Hồng,20590000,20590000,0
Viettel,iPhone 16 128GB,Trắng,20590000,20590000,0
Viettel,iPhone 16 128GB,Xanh Lưu Ly,20590000,20590000,0
Viettel,iPhone 16 128GB,Xanh Mòng Két,20590000,20590000,0
Viettel,iPhone 16 128GB,Đen,20590000,20590000,0
Viettel,iPhone 16 Plus 128GB,Hồng,23990000,23990000,0
Viettel,iPhone 16 Plus 128GB,Trắng,23990000,23990000,0
Viettel,iPhone 16 Plus 128GB,Xanh Lưu Ly,23990000,23990000,0
Viettel,iPhone 16 Plus 128GB,Xanh Mòng Két,23990000,23990000,0
Viettel,iPhone 16 Plus 128GB,Đen,23990000,23990000,0
Viettel,iPhone 16 Plus 256GB,Hồng,26990000,26990000,0
Viettel,iPhone 16 Plus 256GB,Trắng,26990000,26990000,0
Viettel,iPhone 16 Plus 256GB,Xanh Lưu Ly,26990000,26990000,0
Viettel,iPhone 16 Plus 256GB,Xanh Mòng Két,26990000,26990000,0
Viettel,iPhone 16 Plus 256GB,Đen,26990000,26990000,0
Viettel,iPhone 16 Pro 128GB,Titan Sa Mạc,24990000,24990000,0
Viettel,iPhone 16 Pro 128GB,Titan Trắng,24990000,24990000,0
Viettel,iPhone 16 Pro 128GB,Titan Tự Nhiên,24990000,24990000,0
Viettel,iPhone 16 Pro 128GB,Titan Đen,24990000,24990000,0
Viettel,iPhone 16 Pro Max 1TB,Titan Sa Mạc,41490000,41490000,0
Viettel,iPhone 16 Pro Max 1TB,Titan Trắng,41490000,41490000,0
Viettel,iPhone 16 Pro Max 1TB,Titan Tự Nhiên,41490000,41490000,0
