retailer,original_name,original_specs,product_key,product_name,category,variant_storage,variant_color,price,stock,url
Viettel Store,Apple Watch Series 11 Viền Titan Cellular 46mm Dây cao su M/L,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Titan Tự Nhiên Dây Cao Su,Watch,unknown_storage,Titan Tự Nhiên,20490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-series-11-vien-titan-cellular-46mm-day-cao-su-m-l-pid355606.html
Viettel Store,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine L,,apple_watch_ultra_3,Apple Watch Ultra 3 49mm (GPS + Cellular) Titan Tự Nhiên Dây Alpine,Watch,unknown_storage,Titan Tự Nhiên,22490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-ultra-3-vien-titan-cellular-49mm-day-quan-alpine-m-l-pid355596.html
Viettel Store,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine M,,apple_watch_ultra_3,Apple Watch Ultra 3 49mm (GPS + Cellular) Titan Đen Dây Alpine,Watch,unknown_storage,Titan Đen,22490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-ultra-3-vien-titan-cellular-49mm-day-quan-alpine-s-m-pid355605.html
Viettel Store,Apple Watch Series 11 Viền Titan Cellular 46mm Dây cao su M/L,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) 46mm (GPS + Cellular) Titan Xám Dây Cao Su,Watch,unknown_storage,Titan Xám,20490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-series-11-vien-titan-cellular-46mm-day-cao-su-m-l-pid355606.html
Viettel Store,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine L,,apple_watch_ultra_3,Apple Watch Ultra 3 49mm (GPS + Cellular) Titan Đen Dây Alpine,Watch,unknown_storage,Titan Đen,22490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-ultra-3-vien-titan-cellular-49mm-day-quan-alpine-m-l-pid355596.html
Viettel Store,iPad (A16) 11 inch WIFI 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) 256gb,iPad,256gb,SILVER,15990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-a16-11-inch-wifi-5g-256gb-pid347944.html
Viettel Store,iPad (A16) 11 inch WIFI 5G 256GB,,ipad_a16,iPad (A16) (Wi-Fi + Cellular) 256gb,iPad,256gb,BLUE,15990000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-a16-11-inch-wifi-5g-256gb-pid347944.html
Viettel Store,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Ocean,,apple_watch_ultra_3,Apple Watch Ultra 3 49mm (GPS + Cellular) Titan Tự Nhiên Dây Ocean,Watch,unknown_storage,Titan Tự Nhiên,22490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-ultra-3-vien-titan-cellular-49mm-day-ocean-pid355593.html
Viettel Store,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Ocean,,apple_watch_ultra_3,Apple Watch Ultra 3 49mm (GPS + Cellular) Titan Đen Dây Ocean,Watch,unknown_storage,Titan Đen,22490000.0,Yes,https://viettelstore.vn/dong-ho-thong-minh/apple-watch-ultra-3-vien-titan-cellular-49mm-day-ocean-pid355593.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,BLUE,20990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-5g-512gb-pid333010.html
Viettel Store,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,,ipad_air_13_inch_m2,iPad Air 13 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,BLUE,34490000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-13-inch-wifi-5g-512gb-pid333021.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) 512gb,iPad,512gb,BLUE,13990000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-512gb-pid333006.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) 512gb,iPad,512gb,SPACE GREY,13990000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-512gb-pid333006.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) 512gb,iPad,512gb,PURPLE,13990000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-512gb-pid333006.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,STARLIGHT,20990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-5g-512gb-pid333010.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,SPACE GREY,20990000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-5g-512gb-pid333010.html
Viettel Store,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,,ipad_air_13_inch_m2,iPad Air 13 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,STARLIGHT,34490000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-13-inch-wifi-5g-512gb-pid333021.html
Viettel Store,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,,ipad_air_13_inch_m2,iPad Air 13 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,SPACE GREY,34490000.0,No,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-13-inch-wifi-5g-512gb-pid333021.html
Viettel Store,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,,ipad_air_11_inch_m2,iPad Air 11 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,PURPLE,20990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-11-inch-wifi-5g-512gb-pid333010.html
Viettel Store,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,,ipad_air_13_inch_m2,iPad Air 13 inch (M2) (Wi-Fi + Cellular) 512gb,iPad,512gb,PURPLE,34490000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-gen-6-m2-13-inch-wifi-5g-512gb-pid333021.html
Viettel Store,iPad Air (M3) 11 inch WIFI 5G 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 256gb,iPad,256gb,BLUE,21790000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-m3-11-inch-wifi-5g-256gb-pid347931.html
Viettel Store,iPad Air (M3) 11 inch WIFI 5G 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 256gb,iPad,256gb,STARLIGHT,21790000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-m3-11-inch-wifi-5g-256gb-pid347931.html
Viettel Store,iPad Air (M3) 11 inch WIFI 5G 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 256gb,iPad,256gb,Space Grey,21790000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-m3-11-inch-wifi-5g-256gb-pid347931.html
Viettel Store,iPad Air (M3) 11 inch WIFI 5G 256GB,,ipad_air_11_inch_m3,iPad Air 11 inch (M3) (Wi-Fi + Cellular) 256gb,iPad,256gb,PURPLE,21790000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-air-m3-11-inch-wifi-5g-256gb-pid347931.html
Viettel Store,iPad Mini 7 WIFI 256GB,,ipad_mini,iPad mini 256gb,iPad,256gb,STARLIGHT,15990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-mini-7-wifi-256gb-pid344804.html
Viettel Store,iPad Mini 7 WIFI 256GB,,ipad_mini,iPad mini 256gb,iPad,256gb,SPACE GREY,15990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-mini-7-wifi-256gb-pid344804.html
Viettel Store,iPad Pro M4 13 inch Nano-texture Glass WIFI 1TB,,ipad_pro_13_inch_m4,iPad Pro 13 inch (M4) 1tb,iPad,1tb,SILVER,46990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-pro-m4-13-inch-nano-texture-glass-wifi-1tb-pid333046.html
Viettel Store,iPad Pro M4 13 inch Nano-texture Glass WIFI 1TB,,ipad_pro_13_inch_m4,iPad Pro 13 inch (M4) 1tb,iPad,1tb,SPACEBLACK,46990000.0,Yes,https://viettelstore.vn/may-tinh-bang/ipad-pro-m4-13-inch-nano-texture-glass-wifi-1tb-pid333046.html
Viettel Store,iPad Pro M5 11 inch WIFI 1TB Nano,,ipad_pro_11_inch_m5,iPad Pro 11 inch (M5) Bạc 1tb,iPad,1tb,Bạc,46990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-11-inch-wifi-1tb-nano-texture-pid356797.html
Viettel Store,iPad Pro M5 11 inch WIFI 5G 512GB,,ipad_pro_11_inch_m5,iPad Pro 11 inch (M5) (Wi-Fi + Cellular) Bạc 512gb,iPad,512gb,Bạc,39990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-11-inch-wifi-5g-512gb-pid356800.html
Viettel Store,iPad Pro M5 11 inch WIFI 1TB Nano,,ipad_pro_11_inch_m5,iPad Pro 11 inch (M5) 1tb,iPad,1tb,Đen Không Gian,46990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-11-inch-wifi-1tb-nano-texture-pid356797.html
Viettel Store,iPad Pro M5 11 inch WIFI 5G 512GB,,ipad_pro_11_inch_m5,iPad Pro 11 inch (M5) (Wi-Fi + Cellular) 512gb,iPad,512gb,Đen Không Gian,39990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-11-inch-wifi-5g-512gb-pid356800.html
Viettel Store,iPad Pro M5 13 inch WIFI 1TB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) Bạc 1tb,iPad,1tb,Bạc,55990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-1tb-pid356804.html
Viettel Store,iPad Pro M5 13 inch WIFI 1TB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) Xám Không Gian 1tb,iPad,1tb,Xám Không Gian,55990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-1tb-pid356804.html
Viettel Store,iPad Pro M5 13 inch WIFI 1TB Nano-texture,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) Bạc 1tb,iPad,1tb,Bạc,58990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-1tb-nano-texture-pid356805.html
Viettel Store,iPad Pro M5 13 inch WIFI 1TB Nano-texture,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) Xám Không Gian 1tb,iPad,1tb,Xám Không Gian,58990000.0,No,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-1tb-nano-texture-pid356805.html
Viettel Store,iPad Pro M5 13 inch WIFI 5G 256GB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) (Wi-Fi + Cellular) Bạc 256gb,iPad,256gb,Bạc,44990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-5g-256gb-pid356806.html
Viettel Store,Chương trình trợ giá iPhone 16e khi mua kèm gói cước 5G Viettel,,apple_watch_series_11_titanium,Apple Watch Series 11 (Titanium Titan) (GPS + Cellular),Watch,unknown_storage,Unknown,15490000.0,No,https://viettelstore.vn/tin-tuc/chuong-trinh-tro-gia-iphone-16e-khi-mua-kem-goi-cuoc-5g-viettel
Viettel Store,iPad Pro M5 13 inch WIFI 5G 256GB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) (Wi-Fi + Cellular) Xám Không Gian 256gb,iPad,256gb,Xám Không Gian,44990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-5g-256gb-pid356806.html
Viettel Store,Tai nghe AirPods 4 Khử ồn chủ động,,airpods_4_anc,AirPods 4 ANC,Audio,unknown_storage,WHITE,4490000.0,Yes,https://viettelstore.vn/tai-nghe/tai-nghe-airpods-4-khu-on-chu-dong-pid340124.html
Viettel Store,iPad Pro M5 13 inch WIFI 512GB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) Bạc 512gb,iPad,512gb,Bạc,44990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-512gb-pid356803.html
Viettel Store,iPad Pro M5 13 inch WIFI 512GB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) Xám Không Gian 512gb,iPad,512gb,Xám Không Gian,44990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-512gb-pid356803.html
Viettel Store,iPad Pro M5 13 inch WIFI 5G 512GB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) (Wi-Fi + Cellular) Bạc 512gb,iPad,512gb,Bạc,49990000.0,Yes,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-5g-512gb-pid356807.html
Viettel Store,iPad Pro M5 13 inch WIFI 5G 512GB,,ipad_pro_13_inch_m5,iPad Pro 13 inch (M5) (Wi-Fi + Cellular) Xám Không Gian 512gb,iPad,512gb,Xám Không Gian,49990000.0,No,https://viettelstore.vn/may-tinh-bang/may-tinh-bang-ipad-pro-m5-13-inch-wifi-5g-512gb-pid356807.html
HoangHa,iPhone 14 Plus (128GB),,iphone_14_plus,iPhone 14 Plus Xanh Dương 128gb,iPhone,128gb,Xanh Dương,17390000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a
HoangHa,Tai nghe AirPods Pro 2 (USB-C),,airpods_pro_2,AirPods Pro 2 Trắng,Audio,unknown_storage,Trắng,5390000.0,No,https://hoanghamobile.com/tai-nghe/airpods-pro-2-voi-hop-sac-usb-c-chinh-hang-apple-viet-nam
HoangHa,Tai nghe AirPods Pro 3,,airpods_pro_3,AirPods Pro 3 Trắng,Audio,unknown_storage,Trắng,6490000.0,Yes,https://hoanghamobile.com/tai-nghe/tai-nghe-airpods-pro-3-chinh-hang-apple-viet-nam
HoangHa,iPhone 13 (128GB),,iphone_13,iPhone 13 Xanh Dương 128gb,iPhone,128gb,Xanh Dương,11990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (128GB),,iphone_15,iPhone 15 Vàng 128gb,iPhone,128gb,Vàng,16390000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a
HoangHa,iPhone 14 Plus (128GB),,iphone_14_plus,iPhone 14 Plus 128gb,iPhone,128gb,Trắng,17390000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a
HoangHa,Tai nghe AirPods 4,,airpods_4_anc,AirPods 4 ANC Trắng,Audio,unknown_storage,Trắng,3250000.0,Yes,https://hoanghamobile.com/tai-nghe/airpods-4
HoangHa,iPhone 14 (128GB),,iphone_14,iPhone 14 Xanh Dương 128gb,iPhone,128gb,Xanh Dương,13490000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a
HoangHa,Tai nghe AirPods 4 bản Chủ Động Khử Tiếng Ồn,,airpods_4_anc,AirPods 4 ANC Trắng,Audio,unknown_storage,Trắng,4490000.0,Yes,https://hoanghamobile.com/tai-nghe/airpods-4-ban-chu-dong-khu-tieng-on
HoangHa,iPhone 15 (256GB),,iphone_15,iPhone 15 Xanh Dương 256gb,iPhone,256gb,Xanh Dương,19490000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a
HoangHa,iPhone 14 Plus (128GB),,iphone_14_plus,iPhone 14 Plus Tím 128gb,iPhone,128gb,Tím,17390000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (512GB),,iphone_15,iPhone 15 Xanh Dương 512gb,iPhone,512gb,Xanh Dương,20990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a
HoangHa,iPhone 15 (128GB),,iphone_15,iPhone 15 Xanh Dương 128gb,iPhone,128gb,Xanh Dương,16690000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a
HoangHa,iPhone 13 (128GB),,iphone_13,iPhone 13 Hồng 128gb,iPhone,128gb,Hồng,11990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (256GB),,iphone_15,iPhone 15 Hồng 256gb,iPhone,256gb,Hồng,19490000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a
HoangHa,iPhone 14 Plus (128GB),,iphone_14_plus,iPhone 14 Plus 128gb,iPhone,128gb,Đen,17390000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (512GB),,iphone_15,iPhone 15 Hồng 512gb,iPhone,512gb,Hồng,20990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a
HoangHa,iPhone 14 (128GB),,iphone_14,iPhone 14 128gb,iPhone,128gb,Trắng,13490000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a
HoangHa,iPhone 13 (128GB),,iphone_13,iPhone 13 128gb,iPhone,128gb,Trắng,11990000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (128GB),,iphone_15,iPhone 15 Hồng 128gb,iPhone,128gb,Hồng,16690000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (256GB),,iphone_15,iPhone 15 Xanh Lá 256gb,iPhone,256gb,Xanh Lá,19490000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 (512GB),,iphone_15,iPhone 15 Xanh Lá 512gb,iPhone,512gb,Xanh Lá,20990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a
HoangHa,iPhone 14 (128GB),,iphone_14,iPhone 14 Tím 128gb,iPhone,128gb,Tím,13490000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (128GB),,iphone_15,iPhone 15 Xanh Lá 128gb,iPhone,128gb,Xanh Lá,16690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a
HoangHa,iPhone 13 (128GB),,iphone_13,iPhone 13 128gb,iPhone,128gb,Đen,11990000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (128GB),,iphone_15_plus,iPhone 15 Plus Vàng 128gb,iPhone,128gb,Vàng,17590000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (256GB),,iphone_15,iPhone 15 Vàng 256gb,iPhone,256gb,Vàng,19490000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (256GB),,iphone_15_plus,iPhone 15 Plus Xanh Dương 256gb,iPhone,256gb,Xanh Dương,21690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 (512GB),,iphone_15,iPhone 15 Vàng 512gb,iPhone,512gb,Vàng,20990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (128GB),,iphone_15_plus,iPhone 15 Plus Xanh Dương 128gb,iPhone,128gb,Xanh Dương,17690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 14 (128GB),,iphone_14,iPhone 14 128gb,iPhone,128gb,Đen,13490000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 (128GB),,iphone_15,iPhone 15 128gb,iPhone,128gb,Đen,16690000.0,Yes,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (256GB),,iphone_15_plus,iPhone 15 Plus Hồng 256gb,iPhone,256gb,Hồng,21690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 (512GB),,iphone_15,iPhone 15 512gb,iPhone,512gb,Đen,20990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a
HoangHa,iPhone 15 (256GB),,iphone_15,iPhone 15 256gb,iPhone,256gb,Đen,19490000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (128GB),,iphone_15_pro,iPhone 15 Pro Titan Tự Nhiên 128gb,iPhone,128gb,Titan Tự Nhiên,23990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (128GB),,iphone_15_plus,iPhone 15 Plus Hồng 128gb,iPhone,128gb,Hồng,17690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (1TB),,iphone_15_pro,iPhone 15 Pro Titan Tự Nhiên 1tb,iPhone,1tb,Titan Tự Nhiên,34990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-1tb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (256GB),,iphone_15_plus,iPhone 15 Plus Xanh Lá 256gb,iPhone,256gb,Xanh Lá,21690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (128GB),,iphone_15_pro,iPhone 15 Pro Titan Trắng 128gb,iPhone,128gb,Titan Trắng,23990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (128GB),,iphone_15_plus,iPhone 15 Plus Xanh Lá 128gb,iPhone,128gb,Xanh Lá,17690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (1TB),,iphone_15_pro,iPhone 15 Pro Titan Trắng 1tb,iPhone,1tb,Titan Trắng,34990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-1tb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (256GB),,iphone_15_plus,iPhone 15 Plus Vàng 256gb,iPhone,256gb,Vàng,21690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (512GB),,iphone_15_pro,iPhone 15 Pro Titan Tự Nhiên 512gb,iPhone,512gb,Titan Tự Nhiên,32590000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-512gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (256GB),,airpods_pro_2,AirPods Pro 2 256gb,Audio,256gb,Titan Tự Nhiên,26990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (128GB),,iphone_15_pro,iPhone 15 Pro Titan Trắng 128gb,iPhone,128gb,Titan Trắng,23990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (1TB),,iphone_15_pro,iPhone 15 Pro Titan Trắng 1tb,iPhone,1tb,Titan Trắng,34990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-1tb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (128GB),,iphone_15_plus,iPhone 15 Plus 128gb,iPhone,128gb,Đen,17690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-128gb-chinh-hang-vn-a
HoangHa,iPhone 15 Plus (256GB),,iphone_15_plus,iPhone 15 Plus 256gb,iPhone,256gb,Đen,21690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-plus-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (256GB),,airpods_pro_2,AirPods Pro 2 256gb,Audio,256gb,Titan Đen,26990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-256gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (512GB),,iphone_15_pro,iPhone 15 Pro Titan Trắng 512gb,iPhone,512gb,Titan Trắng,32590000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-512gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro Max (1TB),,iphone_15_pro_max,iPhone 15 Pro Max Titan Tự Nhiên 1tb,iPhone,1tb,Titan Tự Nhiên,39390000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-max-1tb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro Max (512GB),,iphone_15_pro_max,iPhone 15 Pro Max Titan Trắng 512gb,iPhone,512gb,Titan Trắng,31690000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-max-512gb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (1TB),,iphone_15_pro,iPhone 15 Pro Titan Xanh 1tb,iPhone,1tb,Titan Xanh,34990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-1tb-chinh-hang-vn-a
HoangHa,iPhone 15 Pro (128GB),,iphone_15_pro,iPhone 15 Pro Titan Xanh 128gb,iPhone,128gb,Titan Xanh,23990000.0,No,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-pro-128gb-chinh-hang-vn-a
